method,path,body,single_q,double_q,spaces,braces,badwords,class
GET,/,,0,4,56,0,3,good
GET,/dsw.js,,0,4,61,0,3,good
POST,/iev?entry=c~Gum.FirefoxSyncframe.FragmentData.onetag.Bundle.Origin.3~1,,0,0,22,0,1,good
POST,/event?a=34567&v=5.20.0&p0=e%3Dvpg&p1=e%3Dexd%26ref%3Dhttps%253A%252F%252Fwww.google.com&adce=1&bundle=tMhaWV8zaGElMkZaS0NMWkhFdEEzdUdIQ3BadmdqMElmWUZtWXJuWCUyRjB4cFVIQU8zcmV5dmp2NVBDd2pQbk8zMXRMTDFqMnZJbHlxYXFMU0pERWNwMnVYWWNma29WTjNDbE82NGE0ZzFocG5kaTJaZENSSEp0NEUyVHJDS1pkYlpnem1xYkEyeWtiNE5HN3plcmxEdGVNanVZdmJBJTNEJTNE&tld=myntra.com&dy=1&fu=https%253A%252F%252Fwww.myntra.com%252F&pu=https%253A%252F%252Fwww.google.com%252F&ceid=bfb154d2-85bf-4d35-9e3d-a6dab11d7e2b&dtycbr=97433,,0,0,21,0,1,good
